,reaction_id,smiles,reaction_core,activation_energy
364,701,[NH2:1][CH2:2][C@H:3]([Br:4])[N+:5](=[O:6])[O-:7].[F-:8],"[[3, 2, 1, 7]]",14.663719718160491
365,702,[NH2:1][CH2:2][C@H:3]([Br:4])[N+:5](=[O:6])[O-:7].[Cl-:8],"[[3, 2, 1, 7]]",35.13126510961539
366,703,[CH3:1][C@@H:2]([NH2:3])[C@H:4]([F:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[4, 3, 1, 8]]",11.01289942390062
367,704,[CH3:1][C@@H:2]([NH2:3])[C@H:4]([Cl:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[4, 3, 1, 8]]",10.47652137512716
368,705,[CH3:1][C@@H:2]([NH2:3])[C@H:4]([Cl:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[4, 3, 1, 8]]",15.57699931237936
369,706,[CH3:1][C@@H:2]([NH2:3])[C@H:4]([Cl:5])[N+:6](=[O:7])[O-:8].[Cl-:9],"[[4, 3, 1, 8]]",34.19591609630878
370,707,[CH3:1][C@@H:2]([NH2:3])[C@H:4]([Cl:5])[N+:6](=[O:7])[O-:8].[Br-:9],"[[4, 3, 1, 8]]",32.257438430944426
371,708,[CH3:1][C@@H:2]([NH2:3])[C@H:4]([Br:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[4, 3, 1, 8]]",9.527956924401275
372,709,[CH3:1][C@@H:2]([NH2:3])[C@H:4]([Br:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[4, 3, 1, 8]]",13.894840703257492
373,710,[CH3:1][C@@H:2]([NH2:3])[C@H:4]([Br:5])[N+:6](=[O:7])[O-:8].[Cl-:9],"[[4, 3, 1, 8]]",27.76102067788524
374,711,[CH3:1][C@@H:2]([NH2:3])[C@H:4]([Br:5])[N+:6](=[O:7])[O-:8].[Br-:9],"[[4, 3, 1, 8]]",24.315896349707604
375,712,[NH2:1][CH:2]([NH2:3])[C@H:4]([Cl:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[4, 3, 1, 8]]",7.723014113312176
376,713,[NH2:1][CH:2]([NH2:3])[C@H:4]([Cl:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[4, 3, 1, 8]]",17.35259522246665
377,714,[NH2:1][CH:2]([NH2:3])[C@H:4]([Cl:5])[N+:6](=[O:7])[O-:8].[Cl-:9],"[[4, 3, 1, 8]]",37.90337939555906
378,715,[NH2:1][CH:2]([NH2:3])[C@H:4]([Cl:5])[N+:6](=[O:7])[O-:8].[Br-:9],"[[4, 3, 1, 8]]",28.27346794029664
379,716,[NH2:1][CH:2]([NH2:3])[C@H:4]([Br:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[4, 3, 1, 8]]",5.493353559381345
380,717,[NH2:1][CH:2]([NH2:3])[C@H:4]([Br:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[4, 3, 1, 8]]",12.820228836270056
381,718,[NH2:1][CH:2]([NH2:3])[C@H:4]([Br:5])[N+:6](=[O:7])[O-:8].[Cl-:9],"[[4, 3, 1, 8]]",31.24739615887492
382,719,[CH3:1][C@H:2]([F:3])[C:4]#[N:5].[H-:6],"[[2, 1, 0, 5]]",9.324617545273975
383,720,[CH3:1][C@H:2]([F:3])[C:4]#[N:5].[F-:6],"[[2, 1, 0, 5]]",2.534612812020054
384,721,[CH3:1][C@H:2]([Cl:3])[C:4]#[N:5].[H-:6],"[[2, 1, 0, 5]]",10.576173841976429
385,722,[CH3:1][C@H:2]([Cl:3])[C:4]#[N:5].[F-:6],"[[2, 1, 0, 5]]",8.517334851750254
386,723,[CH3:1][C@H:2]([Cl:3])[C:4]#[N:5].[Cl-:6],"[[2, 1, 0, 5]]",38.76087377879035
387,724,[CH3:1][C@H:2]([Br:3])[C:4]#[N:5].[H-:6],"[[2, 1, 0, 5]]",3.67219301317749
388,725,[CH3:1][C@H:2]([Br:3])[C:4]#[N:5].[F-:6],"[[2, 1, 0, 5]]",3.122351214113001
389,726,[CH3:1][C@H:2]([Br:3])[C:4]#[N:5].[Cl-:6],"[[2, 1, 0, 5]]",28.09608902883412
390,727,[CH3:1][C@H:2]([Br:3])[C:4]#[N:5].[Br-:6],"[[2, 1, 0, 5]]",26.68925045687073
391,728,[N:1]#[C:2][CH2:3][C@H:4]([Cl:5])[C:6]#[N:7].[F-:8],"[[4, 3, 2, 7]]",4.8989337305044485
392,729,[N:1]#[C:2][CH2:3][C@H:4]([Br:5])[C:6]#[N:7].[H-:8],"[[4, 3, 2, 7]]",2.363665060109562
393,730,[N:1]#[C:2][CH2:3][C@H:4]([Br:5])[C:6]#[N:7].[Br-:8],"[[4, 3, 2, 7]]",24.785823033223235
394,731,[N:1]#[C:2][C@@H:3]([Cl:4])[CH2:5][NH2:6].[H-:7],"[[3, 2, 4, 6]]",13.536824775576491
395,732,[N:1]#[C:2][C@@H:3]([Cl:4])[CH2:5][NH2:6].[F-:7],"[[3, 2, 4, 6]]",18.951446248532203
396,733,[N:1]#[C:2][C@@H:3]([Cl:4])[CH2:5][NH2:6].[Cl-:7],"[[3, 2, 4, 6]]",42.22989727759175
397,734,[N:1]#[C:2][C@@H:3]([Cl:4])[CH2:5][NH2:6].[Br-:7],"[[3, 2, 4, 6]]",36.95088187315476
398,735,[N:1]#[C:2][C@@H:3]([Br:4])[CH2:5][NH2:6].[H-:7],"[[3, 2, 4, 6]]",12.791278356319332
399,736,[N:1]#[C:2][C@@H:3]([Br:4])[CH2:5][NH2:6].[F-:7],"[[3, 2, 4, 6]]",20.311475720835137
400,737,[N:1]#[C:2][C@@H:3]([Br:4])[CH2:5][NH2:6].[Cl-:7],"[[3, 2, 4, 6]]",36.635960634339945
401,738,[N:1]#[C:2][C@@H:3]([Br:4])[CH2:5][NH2:6].[Br-:7],"[[3, 2, 4, 6]]",31.25244922798266
402,739,[N:1]#[C:2][C@@H:3]([Br:4])[C@@H:5]([NH2:6])[N+:7](=[O:8])[O-:9].[Cl-:10],"[[3, 2, 4, 9]]",31.35900669618601
403,740,[N:1]#[C:2][C@@H:3]([Br:4])[C@@H:5]([NH2:6])[N+:7](=[O:8])[O-:9].[Br-:10],"[[3, 2, 4, 9]]",25.864995920940213
405,742,[CH3:1][CH2:2][C@H:3]([F:4])[C:5]#[N:6].[H-:7],"[[3, 2, 1, 6]]",10.160045086106702
406,743,[CH3:1][CH2:2][C@H:3]([Cl:4])[C:5]#[N:6].[H-:7],"[[3, 2, 1, 6]]",11.045451526321877
407,744,[CH3:1][CH2:2][C@H:3]([Cl:4])[C:5]#[N:6].[F-:7],"[[3, 2, 1, 6]]",14.175784537199338
408,745,[CH3:1][CH2:2][C@H:3]([Cl:4])[C:5]#[N:6].[Cl-:7],"[[3, 2, 1, 6]]",37.65414436908688
409,746,[CH3:1][CH2:2][C@H:3]([Cl:4])[C:5]#[N:6].[Br-:7],"[[3, 2, 1, 6]]",37.61267140416325
410,747,[CH3:1][CH2:2][C@H:3]([Br:4])[C:5]#[N:6].[H-:7],"[[3, 2, 1, 6]]",7.766975374535428
411,748,[CH3:1][CH2:2][C@H:3]([Br:4])[C:5]#[N:6].[F-:7],"[[3, 2, 1, 6]]",10.039630839105632
412,749,[CH3:1][C@H:2]([C:3]#[N:4])[C@H:5]([Br:6])[C:7]#[N:8].[F-:9],"[[5, 4, 1, 8]]",11.577104016001122
413,750,[CH3:1][CH:2]([CH3:3])[C@H:4]([F:5])[C:6]#[N:7].[H-:8],"[[4, 3, 1, 7]]",10.407360688780004
414,751,[CH3:1][CH:2]([CH3:3])[C@H:4]([Cl:5])[C:6]#[N:7].[H-:8],"[[4, 3, 1, 7]]",9.825086702118549
415,752,[CH3:1][CH:2]([CH3:3])[C@H:4]([Cl:5])[C:6]#[N:7].[F-:8],"[[4, 3, 1, 7]]",14.435935316735971
416,753,[CH3:1][CH:2]([CH3:3])[C@H:4]([Cl:5])[C:6]#[N:7].[Cl-:8],"[[4, 3, 1, 7]]",34.08082200115993
417,754,[CH3:1][C@H:2]([NH2:3])[C@H:4]([Cl:5])[C:6]#[N:7].[Br-:8],"[[4, 3, 1, 7]]",35.95819935226997
418,755,[CH3:1][C@H:2]([NH2:3])[C@H:4]([Br:5])[C:6]#[N:7].[H-:8],"[[4, 3, 1, 7]]",10.746502572240946
419,756,[CH3:1][C@H:2]([NH2:3])[C@H:4]([Br:5])[C:6]#[N:7].[Cl-:8],"[[4, 3, 1, 7]]",32.639170028057954
420,757,[CH3:1][C@H:2]([NH2:3])[C@H:4]([Br:5])[C:6]#[N:7].[Br-:8],"[[4, 3, 1, 7]]",26.073783039672776
421,758,[N:1]#[C:2][C@@H:3]([Cl:4])[CH2:5][NH2:6].[F-:7],"[[3, 2, 4, 6]]",15.984410184576724
422,759,[N:1]#[C:2][C@@H:3]([Br:4])[CH2:5][NH2:6].[F-:7],"[[3, 2, 4, 6]]",12.188160011724872
423,760,[N:1]#[C:2][C@@H:3]([Br:4])[CH2:5][NH2:6].[Cl-:7],"[[3, 2, 4, 6]]",35.528066888399245
424,761,[N:1]#[C:2][C@@H:3]([Cl:4])[C@H:5]([NH2:6])[C:7]#[N:8].[F-:9],"[[3, 2, 4, 8]]",13.28600068377968
425,762,[CH3:1][C@@H:2]([NH2:3])[C@H:4]([Cl:5])[C:6]#[N:7].[H-:8],"[[4, 3, 1, 7]]",15.38534906804732
426,763,[N:1]#[C:2][C@@H:3]([Br:4])[CH:5]([NH2:6])[NH2:7].[H-:8],"[[3, 2, 4, 7]]",16.30772458667476
427,764,[N:1]#[C:2][C@@H:3]([Br:4])[CH:5]([NH2:6])[NH2:7].[F-:8],"[[3, 2, 4, 7]]",16.760150192541488
428,765,[N:1]#[C:2][C@@H:3]([Br:4])[CH:5]([NH2:6])[NH2:7].[Br-:8],"[[3, 2, 4, 7]]",24.29082173447835
429,766,[CH3:1][CH:2]([CH3:3])[Cl:4].[H-:5],"[[3, 1, 0, 4]]",14.91377116012551
430,767,[CH3:1][CH:2]([CH3:3])[Cl:4].[Cl-:5],"[[3, 1, 0, 4]]",44.283328505694726
431,768,[CH3:1][CH:2]([CH3:3])[Br:4].[H-:5],"[[3, 1, 0, 4]]",12.779208895853618
432,769,[CH3:1][CH:2]([CH3:3])[Br:4].[F-:5],"[[3, 1, 0, 4]]",14.847906796008004
433,770,[CH3:1][C@@H:2]([F:3])[CH2:4][C:5]#[N:6].[H-:7],"[[2, 1, 3, 6]]",0.137236332208587
434,771,[CH3:1][C@@H:2]([Cl:3])[CH2:4][C:5]#[N:6].[H-:7],"[[2, 1, 3, 6]]",4.102862222590362
435,772,[CH3:1][C@@H:2]([Cl:3])[CH2:4][C:5]#[N:6].[F-:7],"[[2, 1, 3, 6]]",3.6076598194755536
436,773,[CH3:1][CH2:2][C@@H:3]([CH3:4])[F:5].[H-:6],"[[4, 2, 1, 5]]",15.66919633485993
437,774,[CH3:1][CH2:2][C@@H:3]([CH3:4])[Cl:5].[H-:6],"[[4, 2, 1, 5]]",14.29202343521252
438,775,[CH3:1][CH2:2][C@@H:3]([CH3:4])[Cl:5].[F-:6],"[[4, 2, 1, 5]]",17.20545943810256
439,776,[CH3:1][CH2:2][C@@H:3]([CH3:4])[Cl:5].[Cl-:6],"[[4, 2, 1, 5]]",42.01241444539239
440,777,[CH3:1][CH2:2][C@@H:3]([CH3:4])[Br:5].[H-:6],"[[4, 2, 1, 5]]",13.911480030869589
441,778,[CH3:1][CH2:2][C@@H:3]([CH3:4])[Br:5].[F-:6],"[[4, 2, 1, 5]]",18.88957338976035
442,779,[CH3:1][CH2:2][C@@H:3]([CH3:4])[Br:5].[Cl-:6],"[[4, 2, 1, 5]]",37.476793711429686
443,780,[CH3:1][C@@H:2]([F:3])[CH2:4][NH2:5].[H-:6],"[[2, 1, 3, 5]]",13.203013526601008
444,781,[CH3:1][C@@H:2]([Br:3])[CH2:4][NH2:5].[H-:6],"[[2, 1, 3, 5]]",15.136770281999722
445,782,[CH3:1][C@@H:2]([Br:3])[CH2:4][NH2:5].[F-:6],"[[2, 1, 3, 5]]",22.15942430221508
446,783,[CH3:1][C@@H:2]([Br:3])[CH2:4][NH2:5].[Cl-:6],"[[2, 1, 3, 5]]",38.689025636564
447,784,[CH3:1][C@@H:2]([Br:3])[C@@H:4]([CH3:5])[N+:6](=[O:7])[O-:8].[Br-:9],"[[2, 1, 3, 8]]",21.2075016446528
448,785,[CH3:1][C@@H:2]([Cl:3])[C@@H:4]([NH2:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[2, 1, 3, 8]]",11.769744489039006
449,786,[CH3:1][C@@H:2]([Cl:3])[CH2:4][C:5]#[N:6].[F-:7],"[[2, 1, 3, 6]]",2.155037542711934
450,787,[CH3:1][C@@H:2]([C:3]#[N:4])[C@@H:5]([CH3:6])[F:7].[H-:8],"[[6, 4, 1, 7]]",0.4427032029051587
451,788,[CH3:1][C@@H:2]([C:3]#[N:4])[C@@H:5]([CH3:6])[Br:7].[F-:8],"[[6, 4, 1, 7]]",4.7718236832139125
452,789,[CH3:1][CH2:2][C@@H:3]([CH3:4])[F:5].[H-:6],"[[4, 2, 1, 5]]",15.021073867640414
453,790,[CH3:1][CH2:2][C@@H:3]([CH3:4])[Cl:5].[H-:6],"[[4, 2, 1, 5]]",13.533254135393396
454,791,[CH3:1][CH2:2][C@@H:3]([CH3:4])[Br:5].[H-:6],"[[4, 2, 1, 5]]",9.245395344572962
455,792,[CH3:1][CH2:2][C@@H:3]([CH3:4])[Br:5].[F-:6],"[[4, 2, 1, 5]]",12.710172319905652
456,793,[CH3:1][CH2:2][C@@H:3]([CH3:4])[Br:5].[Cl-:6],"[[4, 2, 1, 5]]",34.95963123601604
457,794,[CH3:1][CH:2]([CH3:3])[C@@H:4]([CH3:5])[Br:6].[F-:7],"[[5, 3, 1, 6]]",13.606227044513007
458,795,[CH3:1][CH:2]([CH3:3])[C@@H:4]([CH3:5])[Br:6].[Cl-:7],"[[5, 3, 1, 6]]",32.28152644566502
459,796,[CH3:1][C@H:2]([NH2:3])[C@@H:4]([CH3:5])[F:6].[H-:7],"[[5, 3, 1, 6]]",15.383338789978346
460,797,[CH3:1][C@H:2]([NH2:3])[C@@H:4]([CH3:5])[Br:6].[H-:7],"[[5, 3, 1, 6]]",11.66458453342796
461,798,[CH3:1][C@H:2]([NH2:3])[C@@H:4]([CH3:5])[Br:6].[F-:7],"[[5, 3, 1, 6]]",16.596525626644482
462,799,[CH3:1][C@H:2]([NH2:3])[C@@H:4]([CH3:5])[Br:6].[Cl-:7],"[[5, 3, 1, 6]]",32.33490883954331
463,800,[CH3:1][C@@H:2]([F:3])[CH2:4][NH2:5].[H-:6],"[[2, 1, 3, 5]]",16.7238750530952
464,801,[CH3:1][C@@H:2]([Cl:3])[CH2:4][NH2:5].[H-:6],"[[2, 1, 3, 5]]",17.35897745189365
465,802,[CH3:1][C@@H:2]([Cl:3])[CH2:4][NH2:5].[F-:6],"[[2, 1, 3, 5]]",16.943803679551394
466,803,[CH3:1][C@@H:2]([Cl:3])[CH2:4][NH2:5].[Cl-:6],"[[2, 1, 3, 5]]",44.96986106915746
467,804,[CH3:1][C@@H:2]([Cl:3])[CH2:4][NH2:5].[Br-:6],"[[2, 1, 3, 5]]",33.850625569442805
468,805,[CH3:1][C@@H:2]([Cl:3])[C@H:4]([NH2:5])[N+:6](=[O:7])[O-:8].[Cl-:9],"[[2, 1, 3, 8]]",37.984630478441225
469,806,[CH3:1][C@@H:2]([Br:3])[C@H:4]([NH2:5])[N+:6](=[O:7])[O-:8].[Cl-:9],"[[2, 1, 3, 8]]",36.61037685867646
470,807,[CH3:1][C@@H:2]([Br:3])[C@H:4]([NH2:5])[N+:6](=[O:7])[O-:8].[Br-:9],"[[2, 1, 3, 8]]",19.798680313975133
471,808,[CH3:1][C@@H:2]([F:3])[C@H:4]([NH2:5])[C:6]#[N:7].[H-:8],"[[2, 1, 3, 7]]",1.5879692724433545
472,809,[CH3:1][C@@H:2]([Cl:3])[C@H:4]([NH2:5])[C:6]#[N:7].[H-:8],"[[2, 1, 3, 7]]",5.934895807753137
473,810,[CH3:1][C@@H:2]([Cl:3])[C@H:4]([NH2:5])[C:6]#[N:7].[F-:8],"[[2, 1, 3, 7]]",5.377177139033281
474,811,[CH3:1][C@@H:2]([NH2:3])[C@@H:4]([CH3:5])[Cl:6].[H-:7],"[[5, 3, 1, 6]]",14.445229054716494
475,812,[CH3:1][C@@H:2]([NH2:3])[C@@H:4]([CH3:5])[Cl:6].[F-:7],"[[5, 3, 1, 6]]",19.088417442771664
476,813,[CH3:1][C@@H:2]([NH2:3])[C@@H:4]([CH3:5])[Cl:6].[Cl-:7],"[[5, 3, 1, 6]]",40.992599216035046
477,814,[CH3:1][C@@H:2]([NH2:3])[C@@H:4]([CH3:5])[Cl:6].[Br-:7],"[[5, 3, 1, 6]]",30.82124351490059
478,815,[CH3:1][C@@H:2]([Cl:3])[CH:4]([NH2:5])[NH2:6].[F-:7],"[[2, 1, 3, 6]]",18.50616891035809
479,816,[CH3:1][C@@H:2]([Cl:3])[CH:4]([NH2:5])[NH2:6].[Cl-:7],"[[2, 1, 3, 6]]",39.89470083659749
480,817,[CH3:1][C@@H:2]([Cl:3])[CH:4]([NH2:5])[NH2:6].[Br-:7],"[[2, 1, 3, 6]]",24.90994873269491
481,818,[CH3:1][C@@H:2]([NH2:3])[F:4].[H-:5],"[[3, 1, 0, 4]]",20.71978089805513
482,819,[CH3:1][C@@H:2]([NH2:3])[Cl:4].[H-:5],"[[3, 1, 0, 4]]",15.910106782314145
483,820,[CH3:1][C@@H:2]([NH2:3])[Cl:4].[F-:5],"[[3, 1, 0, 4]]",21.361930918275828
484,821,[N:1]#[C:2][CH2:3][C@@H:4]([NH2:5])[Br:6].[H-:7],"[[5, 3, 2, 6]]",8.150473964079236
485,822,[N:1]#[C:2][CH2:3][C@@H:4]([NH2:5])[Br:6].[F-:7],"[[5, 3, 2, 6]]",16.803490740922467
486,823,[CH3:1][CH2:2][C@@H:3]([NH2:4])[F:5].[H-:6],"[[4, 2, 1, 5]]",24.930458202154583
487,824,[CH3:1][CH2:2][C@@H:3]([NH2:4])[Cl:5].[H-:6],"[[4, 2, 1, 5]]",16.846465519988243
488,825,[CH3:1][CH2:2][C@@H:3]([NH2:4])[Cl:5].[F-:6],"[[4, 2, 1, 5]]",26.11214462370544
489,826,[CH3:1][CH2:2][C@@H:3]([NH2:4])[Br:5].[F-:6],"[[4, 2, 1, 5]]",11.378954327377652
490,827,[NH2:1][CH2:2][C@@H:3]([NH2:4])[F:5].[H-:6],"[[4, 2, 1, 5]]",24.81516199197259
491,828,[NH2:1][CH2:2][C@@H:3]([NH2:4])[Cl:5].[H-:6],"[[4, 2, 1, 5]]",20.40539075149953
492,829,[NH2:1][CH2:2][C@@H:3]([NH2:4])[Cl:5].[F-:6],"[[4, 2, 1, 5]]",31.43352009154665
493,830,[NH2:1][CH2:2][C@@H:3]([NH2:4])[Br:5].[H-:6],"[[4, 2, 1, 5]]",25.165550300565982
494,831,[NH2:1][C@@H:2]([Cl:3])[CH2:4][N+:5](=[O:6])[O-:7].[H-:8],"[[2, 1, 3, 7]]",2.4401567872694248
495,832,[CH3:1][C@H:2]([C@@H:3]([NH2:4])[Cl:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[4, 2, 1, 8]]",1.7056465826243512
496,833,[N:1]#[C:2][CH2:3][C@@H:4]([NH2:5])[F:6].[H-:7],"[[5, 3, 2, 6]]",2.7192674570687485
497,834,[N:1]#[C:2][CH2:3][C@@H:4]([NH2:5])[Cl:6].[F-:7],"[[5, 3, 2, 6]]",6.0392771463100265
498,835,[N:1]#[C:2][CH2:3][C@@H:4]([NH2:5])[Br:6].[H-:7],"[[5, 3, 2, 6]]",0.5647630644966021
499,836,[N:1]#[C:2][CH2:3][C@@H:4]([NH2:5])[Br:6].[F-:7],"[[5, 3, 2, 6]]",4.272089799783677
500,837,[CH3:1][C@@H:2]([C:3]#[N:4])[C@@H:5]([NH2:6])[Br:7].[H-:8],"[[6, 4, 1, 7]]",2.881515410061805
501,838,[CH3:1][C@@H:2]([C:3]#[N:4])[C@@H:5]([NH2:6])[Br:7].[F-:8],"[[6, 4, 1, 7]]",8.69083050679588
502,839,[N:1]#[C:2][C@H:3]([NH2:4])[C@@H:5]([NH2:6])[Cl:7].[F-:8],"[[6, 4, 2, 7]]",12.934144154818766
503,840,[CH3:1][CH2:2][C@@H:3]([NH2:4])[Br:5].[H-:6],"[[4, 2, 1, 5]]",10.657875588793509
504,841,[CH3:1][CH2:2][C@@H:3]([NH2:4])[Br:5].[F-:6],"[[4, 2, 1, 5]]",19.38579389774773
505,842,[CH3:1][C@@H:2]([C@@H:3]([NH2:4])[F:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[4, 2, 1, 8]]",2.024399610968017
506,843,[CH3:1][C@@H:2]([C@@H:3]([NH2:4])[Br:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[4, 2, 1, 8]]",10.878078238687458
507,844,[CH3:1][C@H:2]([C:3]#[N:4])[C@@H:5]([NH2:6])[F:7].[H-:8],"[[6, 4, 1, 7]]",6.070741723913335
508,845,[CH3:1][C@H:2]([C:3]#[N:4])[C@@H:5]([NH2:6])[Cl:7].[H-:8],"[[6, 4, 1, 7]]",3.7625480493191503
509,846,[CH3:1][C@H:2]([C:3]#[N:4])[C@@H:5]([NH2:6])[Cl:7].[F-:8],"[[6, 4, 1, 7]]",11.42488715869258
510,847,[CH3:1][C@H:2]([C:3]#[N:4])[C@@H:5]([NH2:6])[Br:7].[H-:8],"[[6, 4, 1, 7]]",5.433489112224609
511,848,[CH3:1][C@H:2]([C:3]#[N:4])[C@@H:5]([NH2:6])[Br:7].[F-:8],"[[6, 4, 1, 7]]",12.585035328817876
512,849,[CH3:1][CH:2]([CH3:3])[C@@H:4]([NH2:5])[F:6].[H-:7],"[[5, 3, 1, 6]]",22.26907572409252
513,850,[CH3:1][CH:2]([CH3:3])[C@@H:4]([NH2:5])[Cl:6].[H-:7],"[[5, 3, 1, 6]]",12.037884565957247
514,851,[CH3:1][CH:2]([CH3:3])[C@@H:4]([NH2:5])[Cl:6].[F-:7],"[[5, 3, 1, 6]]",22.56484952088169
515,852,[CH3:1][CH:2]([CH3:3])[C@@H:4]([NH2:5])[Br:6].[H-:7],"[[5, 3, 1, 6]]",12.504939534020494
516,853,[CH3:1][CH:2]([CH3:3])[C@@H:4]([NH2:5])[Br:6].[F-:7],"[[5, 3, 1, 6]]",21.674515506890483
517,854,[CH3:1][C@H:2]([NH2:3])[C@@H:4]([NH2:5])[Cl:6].[H-:7],"[[5, 3, 1, 6]]",17.625609177100912
518,855,[CH3:1][C@H:2]([NH2:3])[C@@H:4]([NH2:5])[Cl:6].[F-:7],"[[5, 3, 1, 6]]",30.70368262392896
519,856,[CH3:1][C@H:2]([NH2:3])[C@@H:4]([NH2:5])[Br:6].[H-:7],"[[5, 3, 1, 6]]",18.016140279706445
520,857,[CH3:1][C@H:2]([NH2:3])[C@@H:4]([NH2:5])[Br:6].[F-:7],"[[5, 3, 1, 6]]",31.120287580400515
521,858,[NH2:1][CH2:2][C@@H:3]([NH2:4])[Cl:5].[H-:6],"[[4, 2, 1, 5]]",16.527878512244712
522,859,[NH2:1][CH2:2][C@@H:3]([NH2:4])[Cl:5].[F-:6],"[[4, 2, 1, 5]]",21.901257082315933
523,860,[NH2:1][CH2:2][C@@H:3]([NH2:4])[Br:5].[H-:6],"[[4, 2, 1, 5]]",13.732667687078711
524,861,[NH2:1][CH2:2][C@@H:3]([NH2:4])[Br:5].[F-:6],"[[4, 2, 1, 5]]",18.277615006234623
525,862,[N:1]#[C:2][C@@H:3]([NH2:4])[C@@H:5]([NH2:6])[Cl:7].[H-:8],"[[6, 4, 2, 7]]",4.107505559834143
526,863,[N:1]#[C:2][C@@H:3]([NH2:4])[C@@H:5]([NH2:6])[Br:7].[H-:8],"[[6, 4, 2, 7]]",5.947889141851982
527,864,[N:1]#[C:2][C@@H:3]([NH2:4])[C@@H:5]([NH2:6])[Br:7].[F-:8],"[[6, 4, 2, 7]]",13.154228663770995
528,865,[CH3:1][C@@H:2]([NH2:3])[C@@H:4]([NH2:5])[Cl:6].[H-:7],"[[5, 3, 1, 6]]",16.985896845049698
529,866,[CH3:1][C@@H:2]([NH2:3])[C@@H:4]([NH2:5])[Cl:6].[F-:7],"[[5, 3, 1, 6]]",24.88051432697436
530,867,[CH3:1][C@@H:2]([NH2:3])[C@@H:4]([NH2:5])[Br:6].[H-:7],"[[5, 3, 1, 6]]",7.75748212656462
531,868,[CH3:1][C@@H:2]([NH2:3])[C@@H:4]([NH2:5])[Br:6].[F-:7],"[[5, 3, 1, 6]]",18.87747888513244
532,869,[NH2:1][CH:2]([NH2:3])[C@@H:4]([NH2:5])[F:6].[H-:7],"[[5, 3, 1, 6]]",28.12116065910884
533,870,[NH2:1][CH:2]([NH2:3])[C@@H:4]([NH2:5])[Cl:6].[H-:7],"[[5, 3, 1, 6]]",17.717793653286083
534,871,[NH2:1][CH:2]([NH2:3])[C@@H:4]([NH2:5])[Cl:6].[F-:7],"[[5, 3, 1, 6]]",32.065707801752964
535,872,[NH2:1][CH:2]([NH2:3])[C@@H:4]([NH2:5])[Br:6].[H-:7],"[[5, 3, 1, 6]]",19.70402525322872
536,873,[NH2:1][CH:2]([NH2:3])[C@@H:4]([NH2:5])[Br:6].[F-:7],"[[5, 3, 1, 6]]",31.92563629114409
537,874,[CH3:1][C@@H:2]([F:3])[N+:4](=[O:5])[O-:6].[H-:7],"[[2, 1, 0, 6]]",8.539304390442783
538,875,[CH3:1][C@@H:2]([F:3])[N+:4](=[O:5])[O-:6].[F-:7],"[[2, 1, 0, 6]]",5.477126121772647
539,876,[CH3:1][C@@H:2]([F:3])[N+:4](=[O:5])[O-:6].[Cl-:7],"[[2, 1, 0, 6]]",62.1833954165985
542,879,[CH3:1][C@@H:2]([Cl:3])[N+:4](=[O:5])[O-:6].[Br-:7],"[[2, 1, 0, 6]]",30.48782911867776
543,880,[O:1]=[N+:2]([O-:3])[CH2:4][C@@H:5]([Cl:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 4, 3, 9]]",0.8704635622772718
544,881,[N:1]#[C:2][CH2:3][C@@H:4]([F:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[4, 3, 2, 8]]",1.30199642358002
545,882,[N:1]#[C:2][CH2:3][C@@H:4]([Cl:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[4, 3, 2, 8]]",0.4355772141395291
546,883,[N:1]#[C:2][CH2:3][C@@H:4]([Br:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[4, 3, 2, 8]]",0.9216819595030854
547,884,[CH3:1][CH2:2][C@@H:3]([Cl:4])[N+:5](=[O:6])[O-:7].[H-:8],"[[3, 2, 1, 7]]",7.738426372987957
548,885,[CH3:1][CH2:2][C@@H:3]([Cl:4])[N+:5](=[O:6])[O-:7].[F-:8],"[[3, 2, 1, 7]]",9.636054912602525
549,886,[NH2:1][CH2:2][C@@H:3]([F:4])[N+:5](=[O:6])[O-:7].[Br-:8],"[[3, 2, 1, 7]]",56.66904647547038
550,887,[NH2:1][CH2:2][C@@H:3]([Cl:4])[N+:5](=[O:6])[O-:7].[H-:8],"[[3, 2, 1, 7]]",13.275232649633256
551,888,[NH2:1][CH2:2][C@@H:3]([Cl:4])[N+:5](=[O:6])[O-:7].[F-:8],"[[3, 2, 1, 7]]",17.096890823478027
552,889,[NH2:1][CH2:2][C@@H:3]([Cl:4])[N+:5](=[O:6])[O-:7].[Cl-:8],"[[3, 2, 1, 7]]",40.5877985147679
