,reaction_id,smiles,reaction_core,activation_energy
1742,2413,[NH2:1][CH:2]([NH2:3])[C@@H:4]([Br:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[4, 3, 8]]",21.002075180913625
1743,2414,[NH2:1][CH:2]([NH2:3])[C@@H:4]([Br:5])[N+:6](=[O:7])[O-:8].[Cl-:9],"[[4, 3, 8]]",35.9690610886471
1744,2415,[NH2:1][CH:2]([NH2:3])[C@@H:4]([Br:5])[N+:6](=[O:7])[O-:8].[Br-:9],"[[4, 3, 8]]",37.778762286999545
1745,2418,[CH3:1][C@:2]([F:3])([C:4]#[N:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[2, 1, 8]]",10.014570836375606
1746,2419,[CH3:1][C@:2]([Cl:3])([C:4]#[N:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[2, 1, 8]]",1.788065134418524
1747,2420,[CH3:1][C@:2]([Cl:3])([C:4]#[N:5])[N+:6](=[O:7])[O-:8].[Cl-:9],"[[2, 1, 8]]",18.525682339291087
1748,2421,[CH3:1][C@:2]([Cl:3])([C:4]#[N:5])[N+:6](=[O:7])[O-:8].[Br-:9],"[[2, 1, 8]]",20.679947611589206
1749,2422,[N:1]#[C:2][CH2:3][C@:4]([Cl:5])([C:6]#[N:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[4, 3, 10]]",8.783116062305925
1750,2424,[N:1]#[C:2][C@@:3]([Br:4])([CH2:5][NH2:6])[N+:7](=[O:8])[O-:9].[Cl-:10],"[[3, 2, 9]]",32.136541436713074
1751,2425,[N:1]#[C:2][C@H:3]([NH2:4])[C@:5]([Cl:6])([C:7]#[N:8])[N+:9](=[O:10])[O-:11].[F-:12],"[[5, 4, 11]]",15.794765006635787
1752,2428,[CH3:1][CH2:2][C@:3]([Cl:4])([C:5]#[N:6])[N+:7](=[O:8])[O-:9].[Cl-:10],"[[3, 2, 9]]",19.515456233498284
1753,2429,[CH3:1][CH2:2][C@:3]([Cl:4])([C:5]#[N:6])[N+:7](=[O:8])[O-:9].[Br-:10],"[[3, 2, 9]]",22.221672707729677
1754,2430,[CH3:1][CH:2]([CH3:3])[C@:4]([Cl:5])([C:6]#[N:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[4, 3, 10]]",7.800841973914466
1755,2431,[CH3:1][C@H:2]([NH2:3])[C@:4]([F:5])([C:6]#[N:7])[N+:8](=[O:9])[O-:10].[H-:11],"[[4, 3, 10]]",10.984464691276193
1756,2432,[CH3:1][C@H:2]([NH2:3])[C@:4]([Cl:5])([C:6]#[N:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[4, 3, 10]]",17.141707307570314
1757,2433,[CH3:1][C@H:2]([NH2:3])[C@:4]([Cl:5])([C:6]#[N:7])[N+:8](=[O:9])[O-:10].[Cl-:11],"[[4, 3, 10]]",31.249949901314867
1758,2435,[N:1]#[C:2][C@@:3]([F:4])([CH2:5][NH2:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[3, 2, 9]]",23.51443625782343
1759,2436,[N:1]#[C:2][C@@:3]([Cl:4])([CH2:5][NH2:6])[N+:7](=[O:8])[O-:9].[Cl-:10],"[[3, 2, 9]]",24.02564864220635
1760,2437,[N:1]#[C:2][C@@:3]([Cl:4])([CH2:5][NH2:6])[N+:7](=[O:8])[O-:9].[Br-:10],"[[3, 2, 9]]",26.19444583020875
1761,2438,[N:1]#[C:2][C@@H:3]([NH2:4])[C@:5]([Cl:6])([C:7]#[N:8])[N+:9](=[O:10])[O-:11].[Cl-:12],"[[5, 4, 11]]",24.448795160202042
1762,2439,[N:1]#[C:2][C@@:3]([F:4])([CH:5]([NH2:6])[NH2:7])[N+:8](=[O:9])[O-:10].[H-:11],"[[3, 2, 10]]",11.119235216173086
1763,2442,[CH3:1][C:2]([CH3:3])([Cl:4])[N+:5](=[O:6])[O-:7].[Br-:8],"[[3, 1, 7]]",30.75733107773037
1764,2443,[CH3:1][C:2]([CH3:3])([Br:4])[N+:5](=[O:6])[O-:7].[F-:8],"[[3, 1, 7]]",5.891612756722635
1765,2446,[CH3:1][C@@:2]([Cl:3])([CH2:4][C:5]#[N:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[2, 1, 9]]",5.9664610018517985
1766,2448,[CH3:1][CH2:2][C@@:3]([CH3:4])([F:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[4, 2, 8]]",9.120406779127883
1767,2450,[CH3:1][C@@:2]([F:3])([CH2:4][NH2:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[2, 1, 8]]",25.32634163894198
1768,2451,[CH3:1][C@@:2]([F:3])([CH2:4][NH2:5])[N+:6](=[O:7])[O-:8].[Br-:9],"[[2, 1, 8]]",58.76705084667819
1769,2452,[CH3:1][C@@:2]([F:3])([CH2:4][N+:5](=[O:6])[O-:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[2, 1, 10]]",16.272860393526535
1770,2455,[CH3:1][C@@:2]([Cl:3])([CH:4]([C:5]#[N:6])[C:7]#[N:8])[N+:9](=[O:10])[O-:11].[F-:12],"[[2, 1, 11]]",5.291712401777382
1771,2456,[CH3:1][C@@:2]([Br:3])([CH:4]([C:5]#[N:6])[C:7]#[N:8])[N+:9](=[O:10])[O-:11].[F-:12],"[[2, 1, 11]]",2.903842425166851
1772,2458,[CH3:1][C@@H:2]([C:3]#[N:4])[C@@:5]([CH3:6])([F:7])[N+:8](=[O:9])[O-:10].[Cl-:11],"[[6, 4, 10]]",42.961954048996134
1773,2459,[CH3:1][C@@H:2]([C:3]#[N:4])[C@@:5]([CH3:6])([Cl:7])[N+:8](=[O:9])[O-:10].[H-:11],"[[6, 4, 10]]",2.8184703637022714
1774,2460,[CH3:1][C@@:2]([Cl:3])([C@@H:4]([NH2:5])[C:6]#[N:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[2, 1, 10]]",18.754084031441856
1775,2461,[CH3:1][CH2:2][C@@:3]([CH3:4])([Cl:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[4, 2, 8]]",10.531081328977589
1776,2463,[CH3:1][CH2:2][C@@:3]([CH3:4])([Br:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[4, 2, 8]]",8.183656840467531
1777,2464,[CH3:1][CH2:2][C@@:3]([CH3:4])([Br:5])[N+:6](=[O:7])[O-:8].[Cl-:9],"[[4, 2, 8]]",23.273209575592052
1778,2465,[CH3:1][C@H:2]([C:3]#[N:4])[C@@:5]([CH3:6])([F:7])[N+:8](=[O:9])[O-:10].[Cl-:11],"[[6, 4, 10]]",47.89242085630746
1779,2466,[CH3:1][C@H:2]([C:3]#[N:4])[C@@:5]([CH3:6])([Cl:7])[N+:8](=[O:9])[O-:10].[H-:11],"[[6, 4, 10]]",5.8783541493133695
1780,2467,[CH3:1][C@H:2]([C:3]#[N:4])[C@@:5]([CH3:6])([Cl:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[6, 4, 10]]",18.88986764367668
1781,2468,[CH3:1][C@H:2]([C:3]#[N:4])[C@@:5]([CH3:6])([Br:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[6, 4, 10]]",15.742434312535755
1782,2469,[CH3:1][C@H:2]([NH2:3])[C@@:4]([CH3:5])([F:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 3, 9]]",14.316423769591555
1783,2470,[CH3:1][C@H:2]([NH2:3])[C@@:4]([CH3:5])([F:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[5, 3, 9]]",26.75621035786941
1784,2471,[CH3:1][C@H:2]([NH2:3])[C@@:4]([CH3:5])([Cl:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[5, 3, 9]]",23.8761262174966
1785,2473,[CH3:1][C@@:2]([Cl:3])([CH2:4][NH2:5])[N+:6](=[O:7])[O-:8].[Cl-:9],"[[2, 1, 8]]",28.75658314853379
1786,2474,[CH3:1][C@@:2]([Br:3])([CH2:4][NH2:5])[N+:6](=[O:7])[O-:8].[Br-:9],"[[2, 1, 8]]",30.792803939201022
1787,2475,[CH3:1][C@@:2]([Br:3])([C@H:4]([NH2:5])[C:6]#[N:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[2, 1, 10]]",20.083089592078856
1788,2476,[CH3:1][C@@:2]([Cl:3])([CH:4]([NH2:5])[NH2:6])[N+:7](=[O:8])[O-:9].[Cl-:10],"[[2, 1, 9]]",45.82661744916975
1789,2477,[CH3:1][C@@:2]([NH2:3])([F:4])[N+:5](=[O:6])[O-:7].[H-:8],"[[3, 1, 7]]",19.993959833114708
1790,2478,[CH3:1][C@@:2]([NH2:3])([F:4])[N+:5](=[O:6])[O-:7].[F-:8],"[[3, 1, 7]]",28.00818171151896
1791,2479,[CH3:1][C@@:2]([NH2:3])([F:4])[N+:5](=[O:6])[O-:7].[Cl-:8],"[[3, 1, 7]]",48.33996100228463
1792,2480,[CH3:1][C@@:2]([NH2:3])([F:4])[N+:5](=[O:6])[O-:7].[Br-:8],"[[3, 1, 7]]",52.492712278121225
1793,2481,[CH3:1][C@@:2]([NH2:3])([Cl:4])[N+:5](=[O:6])[O-:7].[H-:8],"[[3, 1, 7]]",7.566349595678599
1794,2482,[CH3:1][C@@:2]([NH2:3])([Cl:4])[N+:5](=[O:6])[O-:7].[F-:8],"[[3, 1, 7]]",15.830869209084998
1795,2483,[CH3:1][C@@:2]([NH2:3])([Br:4])[N+:5](=[O:6])[O-:7].[Br-:8],"[[3, 1, 7]]",19.73460879683284
1796,2490,[N:1]#[C:2][CH2:3][C@@:4]([NH2:5])([Br:6])[N+:7](=[O:8])[O-:9].[Cl-:10],"[[5, 3, 9]]",33.199482367882574
1797,2502,[NH2:1][CH2:2][C@@:3]([NH2:4])([Cl:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[4, 2, 8]]",21.92382665165385
1798,2505,[NH2:1][C@@:2]([Cl:3])([CH2:4][N+:5](=[O:6])[O-:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[2, 1, 10]]",19.947263545802294
1799,2507,[N:1]#[C:2][C@@H:3]([N+:4](=[O:5])[O-:6])[C@@:7]([NH2:8])([F:9])[N+:10](=[O:11])[O-:12].[Cl-:13],"[[8, 6, 12]]",50.10717477254135
1800,2508,[CH3:1][C@@H:2]([N+:3](=[O:4])[O-:5])[C@@:6]([NH2:7])([F:8])[N+:9](=[O:10])[O-:11].[H-:12],"[[7, 5, 11]]",16.790595276691434
1801,2509,[NH2:1][C@@H:2]([N+:3](=[O:4])[O-:5])[C@@:6]([NH2:7])([F:8])[N+:9](=[O:10])[O-:11].[H-:12],"[[7, 5, 11]]",24.14398348509297
1802,2510,[NH2:1][C@@H:2]([N+:3](=[O:4])[O-:5])[C@@:6]([NH2:7])([F:8])[N+:9](=[O:10])[O-:11].[F-:12],"[[7, 5, 11]]",35.70965144779965
1803,2511,[NH2:1][C@@H:2]([N+:3](=[O:4])[O-:5])[C@@:6]([NH2:7])([F:8])[N+:9](=[O:10])[O-:11].[Cl-:12],"[[7, 5, 11]]",55.82550942968898
1804,2512,[NH2:1][C@@H:2]([N+:3](=[O:4])[O-:5])[C@@:6]([NH2:7])([Cl:8])[N+:9](=[O:10])[O-:11].[H-:12],"[[7, 5, 11]]",10.834570512051496
1805,2515,[N:1]#[C:2][CH2:3][C@@:4]([NH2:5])([F:6])[N+:7](=[O:8])[O-:9].[Br-:10],"[[5, 3, 9]]",48.83010312111753
1806,2519,[N:1]#[C:2][CH2:3][C@@:4]([NH2:5])([Br:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 3, 9]]",2.1664710623781818
1807,2521,[N:1]#[C:2][CH:3]([C:4]#[N:5])[C@@:6]([NH2:7])([F:8])[N+:9](=[O:10])[O-:11].[H-:12],"[[7, 5, 11]]",7.22221124355441
1808,2522,[N:1]#[C:2][CH:3]([C:4]#[N:5])[C@@:6]([NH2:7])([Br:8])[N+:9](=[O:10])[O-:11].[Cl-:12],"[[7, 5, 11]]",11.847610348487187
1809,2523,[CH3:1][C@@H:2]([C:3]#[N:4])[C@@:5]([NH2:6])([F:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[6, 4, 10]]",26.66037851922721
1810,2524,[CH3:1][C@@H:2]([C:3]#[N:4])[C@@:5]([NH2:6])([Cl:7])[N+:8](=[O:9])[O-:10].[H-:11],"[[6, 4, 10]]",8.561996469689023
1811,2525,[CH3:1][C@@H:2]([C:3]#[N:4])[C@@:5]([NH2:6])([Br:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[6, 4, 10]]",12.934507815934074
1812,2526,[N:1]#[C:2][C@H:3]([NH2:4])[C@@:5]([NH2:6])([Br:7])[N+:8](=[O:9])[O-:10].[H-:11],"[[6, 4, 10]]",8.240901621121537
1813,2533,[CH3:1][C@H:2]([N+:3](=[O:4])[O-:5])[C@@:6]([NH2:7])([Cl:8])[N+:9](=[O:10])[O-:11].[H-:12],"[[7, 5, 11]]",13.23294768055507
1814,2534,[CH3:1][C@H:2]([N+:3](=[O:4])[O-:5])[C@@:6]([NH2:7])([Cl:8])[N+:9](=[O:10])[O-:11].[F-:12],"[[7, 5, 11]]",23.032521521877538
1815,2535,[CH3:1][C@H:2]([C:3]#[N:4])[C@@:5]([NH2:6])([F:7])[N+:8](=[O:9])[O-:10].[H-:11],"[[6, 4, 10]]",21.298017264226203
1816,2536,[CH3:1][C@H:2]([C:3]#[N:4])[C@@:5]([NH2:6])([Cl:7])[N+:8](=[O:9])[O-:10].[H-:11],"[[6, 4, 10]]",13.427782674143755
1817,2537,[CH3:1][C@H:2]([C:3]#[N:4])[C@@:5]([NH2:6])([Cl:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[6, 4, 10]]",26.274930518121142
1818,2538,[CH3:1][C@H:2]([C:3]#[N:4])[C@@:5]([NH2:6])([Cl:7])[N+:8](=[O:9])[O-:10].[Cl-:11],"[[6, 4, 10]]",41.639789225212134
1819,2539,[CH3:1][C@H:2]([C:3]#[N:4])[C@@:5]([NH2:6])([Br:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[6, 4, 10]]",20.763425637079962
1820,2540,[CH3:1][CH:2]([CH3:3])[C@@:4]([NH2:5])([F:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 3, 9]]",20.91556495752856
1821,2541,[CH3:1][CH:2]([CH3:3])[C@@:4]([NH2:5])([Cl:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[5, 3, 9]]",23.12419052766737
1822,2542,[CH3:1][CH:2]([CH3:3])[C@@:4]([NH2:5])([Br:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[5, 3, 9]]",17.179455976455134
1823,2543,[CH3:1][C@H:2]([NH2:3])[C@@:4]([NH2:5])([F:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[5, 3, 9]]",35.64013265630773
1824,2544,[CH3:1][C@H:2]([NH2:3])[C@@:4]([NH2:5])([Cl:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[5, 3, 9]]",33.43458106925398
1825,2545,[CH3:1][C@H:2]([NH2:3])[C@@:4]([NH2:5])([Br:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[5, 3, 9]]",25.35297236387973
1826,2550,[NH2:1][C@H:2]([N+:3](=[O:4])[O-:5])[C@@:6]([NH2:7])([Cl:8])[N+:9](=[O:10])[O-:11].[F-:12],"[[7, 5, 11]]",25.01683658785093
1827,2551,[NH2:1][C@H:2]([N+:3](=[O:4])[O-:5])[C@@:6]([NH2:7])([Br:8])[N+:9](=[O:10])[O-:11].[F-:12],"[[7, 5, 11]]",17.318767855944053
1828,2552,[N:1]#[C:2][C@@H:3]([NH2:4])[C@@:5]([NH2:6])([F:7])[N+:8](=[O:9])[O-:10].[Cl-:11],"[[6, 4, 10]]",50.85596149633071
1829,2553,[N:1]#[C:2][C@@H:3]([NH2:4])[C@@:5]([NH2:6])([Cl:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[6, 4, 10]]",26.76061225776217
1830,2554,[N:1]#[C:2][C@@H:3]([NH2:4])[C@@:5]([NH2:6])([Cl:7])[N+:8](=[O:9])[O-:10].[Cl-:11],"[[6, 4, 10]]",34.21481953158154
1831,2555,[N:1]#[C:2][C@@H:3]([NH2:4])[C@@:5]([NH2:6])([Br:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[6, 4, 10]]",21.223190116493512
1832,2556,[CH3:1][C@@H:2]([NH2:3])[C@@:4]([NH2:5])([F:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 3, 9]]",23.25909883960882
1833,2557,[CH3:1][C@@H:2]([NH2:3])[C@@:4]([NH2:5])([F:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[5, 3, 9]]",37.37618771613913
1834,2558,[CH3:1][C@@H:2]([NH2:3])[C@@:4]([NH2:5])([Cl:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 3, 9]]",14.47351022777193
1835,2559,[CH3:1][C@@H:2]([NH2:3])[C@@:4]([NH2:5])([Cl:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[5, 3, 9]]",33.72319347066151
1836,2560,[NH2:1][CH:2]([NH2:3])[C@@:4]([NH2:5])([F:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 3, 9]]",26.53208998069204
1837,2561,[NH2:1][CH:2]([NH2:3])[C@@:4]([NH2:5])([F:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[5, 3, 9]]",41.274716680119035
1838,2562,[NH2:1][CH:2]([NH2:3])[C@@:4]([NH2:5])([Cl:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 3, 9]]",19.18563197353
1839,2563,[NH2:1][CH:2]([NH2:3])[C@@:4]([NH2:5])([Cl:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[5, 3, 9]]",29.921522828327
1840,2564,[NH2:1][CH:2]([NH2:3])[C@@:4]([NH2:5])([Br:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[5, 3, 9]]",24.429223802494068
1841,2565,[CH3:1][C@@H:2]([Br:3])[C:4]#[N:5].[F-:6],"[[2, 1, 5]]",5.841654986504508
1842,2566,[CH3:1][C@@H:2]([Br:3])[C:4]#[N:5].[Br-:6],"[[2, 1, 5]]",21.983829223892737
1843,2572,[N:1]#[C:2][C@H:3]([Cl:4])[CH2:5][N+:6](=[O:7])[O-:8].[Br-:9],"[[3, 2, 8]]",29.061928909416427
1844,2576,[N:1]#[C:2][CH2:3][C@@H:4]([Cl:5])[C:6]#[N:7].[H-:8],"[[4, 3, 7]]",1.7564446725398986
1845,2581,[CH3:1][CH2:2][C@@H:3]([F:4])[C:5]#[N:6].[F-:7],"[[3, 2, 6]]",14.245144407241318
1846,2582,[CH3:1][CH2:2][C@@H:3]([F:4])[C:5]#[N:6].[Cl-:7],"[[3, 2, 6]]",37.19213464238347
1847,2598,[N:1]#[C:2][C@H:3]([Br:4])[CH2:5][N+:6](=[O:7])[O-:8].[Br-:9],"[[3, 2, 8]]",22.46145048091027
1848,2599,[N:1]#[C:2][C@H:3]([Cl:4])[CH:5]([N+:6](=[O:7])[O-:8])[N+:9](=[O:10])[O-:11].[F-:12],"[[3, 2, 11]]",5.667878888977258
1849,2600,[N:1]#[C:2][C@H:3]([Br:4])[CH:5]([N+:6](=[O:7])[O-:8])[N+:9](=[O:10])[O-:11].[Cl-:12],"[[3, 2, 11]]",24.80065257134388
1850,2601,[N:1]#[C:2][C@H:3]([F:4])[C@@H:5]([C:6]#[N:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[3, 2, 10]]",6.544645946643324
1851,2602,[N:1]#[C:2][C@H:3]([Cl:4])[C@@H:5]([C:6]#[N:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[3, 2, 10]]",3.0882479577154602
1852,2603,[N:1]#[C:2][C@H:3]([Cl:4])[C@@H:5]([C:6]#[N:7])[N+:8](=[O:9])[O-:10].[Cl-:11],"[[3, 2, 10]]",25.325989900594486
1853,2604,[N:1]#[C:2][C@H:3]([Br:4])[C@@H:5]([C:6]#[N:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[3, 2, 10]]",0.3176380266993424
1854,2605,[N:1]#[C:2][C@H:3]([Br:4])[C@@H:5]([C:6]#[N:7])[N+:8](=[O:9])[O-:10].[Cl-:11],"[[3, 2, 10]]",23.02762529997104
1855,2606,[CH3:1][C@H:2]([C@@H:3]([F:4])[C:5]#[N:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[3, 2, 9]]",7.169336151388711
1856,2607,[CH3:1][C@H:2]([C@@H:3]([F:4])[C:5]#[N:6])[N+:7](=[O:8])[O-:9].[Cl-:10],"[[3, 2, 9]]",32.561392700421344
1857,2608,[CH3:1][C@H:2]([C@@H:3]([Cl:4])[C:5]#[N:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[3, 2, 9]]",1.3149843737792395
1858,2609,[CH3:1][C@H:2]([C@@H:3]([Cl:4])[C:5]#[N:6])[N+:7](=[O:8])[O-:9].[Cl-:10],"[[3, 2, 9]]",21.73521491105849
1859,2610,[CH3:1][C@H:2]([C@@H:3]([Cl:4])[C:5]#[N:6])[N+:7](=[O:8])[O-:9].[Br-:10],"[[3, 2, 9]]",26.778423303187925
1860,2612,[N:1]#[C:2][C@H:3]([F:4])[C@@H:5]([NH2:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[3, 2, 9]]",7.073800722018852
1861,2613,[N:1]#[C:2][C@H:3]([Cl:4])[C@@H:5]([NH2:6])[N+:7](=[O:8])[O-:9].[Cl-:10],"[[3, 2, 9]]",21.951403462966297
1862,2614,[N:1]#[C:2][C@H:3]([Cl:4])[C@@H:5]([NH2:6])[N+:7](=[O:8])[O-:9].[Br-:10],"[[3, 2, 9]]",26.759237154232693
1863,2615,[N:1]#[C:2][C@H:3]([Br:4])[C@@H:5]([NH2:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[3, 2, 9]]",11.51931465116781
1864,2616,[N:1]#[C:2][C@H:3]([Br:4])[C@@H:5]([NH2:6])[N+:7](=[O:8])[O-:9].[Cl-:10],"[[3, 2, 9]]",22.0470522089214
1865,2620,[N:1]#[C:2][CH2:3][C@@H:4]([Br:5])[C:6]#[N:7].[Br-:8],"[[4, 3, 7]]",21.248509493802786
1866,2621,[N:1]#[C:2][C@@H:3]([C@@H:4]([F:5])[C:6]#[N:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[4, 3, 10]]",17.615912210803607
1867,2622,[N:1]#[C:2][C@@H:3]([C@@H:4]([Cl:5])[C:6]#[N:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[4, 3, 10]]",8.6857622881556
1868,2623,[N:1]#[C:2][C@@H:3]([C@@H:4]([Cl:5])[C:6]#[N:7])[N+:8](=[O:9])[O-:10].[Cl-:11],"[[4, 3, 10]]",20.2249156596021
1869,2624,[N:1]#[C:2][C@@H:3]([C@@H:4]([Cl:5])[C:6]#[N:7])[N+:8](=[O:9])[O-:10].[Br-:11],"[[4, 3, 10]]",29.12984558554513
1870,2625,[N:1]#[C:2][CH:3]([C:4]#[N:5])[C@@H:6]([F:7])[C:8]#[N:9].[H-:10],"[[6, 5, 9]]",14.340939704516735
1871,2626,[N:1]#[C:2][CH:3]([C:4]#[N:5])[C@@H:6]([F:7])[C:8]#[N:9].[F-:10],"[[6, 5, 9]]",9.450983053142767
1872,2627,[N:1]#[C:2][CH:3]([C:4]#[N:5])[C@@H:6]([Cl:7])[C:8]#[N:9].[F-:10],"[[6, 5, 9]]",5.753400966218653
1873,2628,[N:1]#[C:2][CH:3]([C:4]#[N:5])[C@@H:6]([Cl:7])[C:8]#[N:9].[Br-:10],"[[6, 5, 9]]",29.941196195272518
1874,2629,[N:1]#[C:2][CH:3]([C:4]#[N:5])[C@@H:6]([Br:7])[C:8]#[N:9].[Cl-:10],"[[6, 5, 9]]",19.559905902812076
1875,2630,[CH3:1][C@@H:2]([C:3]#[N:4])[C@@H:5]([F:6])[C:7]#[N:8].[H-:9],"[[5, 4, 8]]",7.500803742598251
1876,2631,[CH3:1][C@@H:2]([C:3]#[N:4])[C@@H:5]([F:6])[C:7]#[N:8].[F-:9],"[[5, 4, 8]]",16.706680750983598
1877,2632,[CH3:1][C@@H:2]([C:3]#[N:4])[C@@H:5]([Cl:6])[C:7]#[N:8].[F-:9],"[[5, 4, 8]]",10.319307261938317
1878,2633,[CH3:1][C@@H:2]([C:3]#[N:4])[C@@H:5]([Cl:6])[C:7]#[N:8].[Cl-:9],"[[5, 4, 8]]",17.581120861887094
1879,2634,[CH3:1][C@@H:2]([C:3]#[N:4])[C@@H:5]([Cl:6])[C:7]#[N:8].[Br-:9],"[[5, 4, 8]]",27.643507363871517
1880,2635,[N:1]#[C:2][C@H:3]([NH2:4])[C@@H:5]([F:6])[C:7]#[N:8].[H-:9],"[[5, 4, 8]]",14.575744814767212
1881,2636,[N:1]#[C:2][C@H:3]([NH2:4])[C@@H:5]([F:6])[C:7]#[N:8].[F-:9],"[[5, 4, 8]]",24.02608596466849
1882,2637,[N:1]#[C:2][C@H:3]([NH2:4])[C@@H:5]([F:6])[C:7]#[N:8].[Cl-:9],"[[5, 4, 8]]",35.05300485703311
1883,2638,[N:1]#[C:2][C@H:3]([NH2:4])[C@@H:5]([Cl:6])[C:7]#[N:8].[Br-:9],"[[5, 4, 8]]",30.188483741492625
1884,2639,[N:1]#[C:2][C@H:3]([NH2:4])[C@@H:5]([Br:6])[C:7]#[N:8].[Cl-:9],"[[5, 4, 8]]",18.56418811745764
1885,2640,[N:1]#[C:2][C@H:3]([NH2:4])[C@@H:5]([Br:6])[C:7]#[N:8].[Br-:9],"[[5, 4, 8]]",25.86782295267607
1886,2644,[CH3:1][CH2:2][C@@H:3]([Br:4])[C:5]#[N:6].[F-:7],"[[3, 2, 6]]",6.6775729116464495
1887,2645,[CH3:1][CH2:2][C@@H:3]([Br:4])[C:5]#[N:6].[Cl-:7],"[[3, 2, 6]]",17.530122809852994
1888,2646,[CH3:1][CH2:2][C@@H:3]([Br:4])[C:5]#[N:6].[Br-:7],"[[3, 2, 6]]",22.41701819632232
1889,2647,[CH3:1][C@@H:2]([C@@H:3]([F:4])[C:5]#[N:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[3, 2, 9]]",8.961569631148324
1890,2648,[CH3:1][C@@H:2]([C@@H:3]([Cl:4])[C:5]#[N:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[3, 2, 9]]",14.408335211714244
1891,2649,[CH3:1][C@@H:2]([C@@H:3]([Cl:4])[C:5]#[N:6])[N+:7](=[O:8])[O-:9].[Cl-:10],"[[3, 2, 9]]",24.229728786533
1892,2650,[CH3:1][C@@H:2]([C@@H:3]([Cl:4])[C:5]#[N:6])[N+:7](=[O:8])[O-:9].[Br-:10],"[[3, 2, 9]]",28.74570298770853
1893,2651,[CH3:1][C@@H:2]([C@@H:3]([Br:4])[C:5]#[N:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[3, 2, 9]]",11.985160465548544
1894,2652,[CH3:1][C@@H:2]([C@@H:3]([Br:4])[C:5]#[N:6])[N+:7](=[O:8])[O-:9].[Cl-:10],"[[3, 2, 9]]",21.593295288294573
1895,2653,[CH3:1][C@H:2]([C:3]#[N:4])[C@@H:5]([F:6])[C:7]#[N:8].[H-:9],"[[5, 4, 8]]",9.611990061361102
1896,2654,[CH3:1][C@H:2]([C:3]#[N:4])[C@@H:5]([F:6])[C:7]#[N:8].[F-:9],"[[5, 4, 8]]",20.21340084747737
1897,2655,[CH3:1][C@H:2]([C:3]#[N:4])[C@@H:5]([F:6])[C:7]#[N:8].[Cl-:9],"[[5, 4, 8]]",39.26520172641163
